Order ID,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Cost (Singular),Original Price,OrderDate,ShipDate,Product cat,Product Subcat,ProductID
CA-2020-113600,Second Class,SH-20395,Shahid Hopkins,Consumer,United States,Cuyahoga Falls,Ohio,44221,East,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",2.214,3,0.6999999999999998,-1.476,1.23,2.46,2020-12-15,2020-12-17,OFF,BI,10000201
CA-2021-130834,Second Class,JM-16195,Justin MacKendrick,Consumer,United States,Wilmington,North Carolina,28403,South,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,16.272,3,0.2,5.288399999999998,3.6612,6.78,2021-11-03,2021-11-06,OFF,PA,10003673
CA-2020-168543,Standard Class,DK-13225,Dean Katz,Corporate,United States,New York City,New York,10035,East,OFF-AP-10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,706.86,7,0.0,197.9208,72.7056,100.98,2020-07-03,2020-07-07,OFF,AP,10000938
CA-2018-144974,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",5.970000000000001,5,0.6999999999999998,-4.577,2.1094,3.98,2018-09-26,2018-09-30,OFF,BI,10003274
CA-2018-144974,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,21.184,1,0.2,4.7664,16.4176,26.48,2018-09-26,2018-09-30,FUR,FU,10001095
CA-2018-144974,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",41.376,6,0.2,3.1032000000000006,6.3788,8.62,2018-09-26,2018-09-30,OFF,AP,10001492
CA-2018-109904,Second Class,BF-10975,Barbara Fisher,Corporate,United States,New York City,New York,10009,East,OFF-AR-10004999,Office Supplies,Art,Newell 315,17.94,3,0.0,4.485,4.485,5.98,2018-07-14,2018-07-17,OFF,AR,10004999
CA-2021-152205,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,2.655,1,0.6999999999999998,-1.8584999999999987,4.5135,8.849999999999998,2021-09-28,2021-10-05,OFF,BI,10004094
CA-2019-121188,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049,West,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",892.35,5,0.0,267.705,124.929,178.47,2019-08-28,2019-09-04,OFF,ST,10001490
CA-2019-121188,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049,West,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,307.666,2,0.1499999999999999,28.95679999999997,139.3546,180.98,2019-08-28,2019-09-04,FUR,BO,10004695
CA-2019-121188,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049,West,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,728.82,9,0.0,29.152799999999967,77.74079999999998,80.98,2019-08-28,2019-09-04,OFF,ST,10000736
CA-2019-121188,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,41.36,5,0.2,13.959,5.4802,10.34,2019-08-28,2019-09-04,OFF,BI,10001617
CA-2019-121188,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049,West,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,43.176,3,0.2,15.1116,9.3548,17.99,2019-08-28,2019-09-04,TEC,PH,10003589
CA-2019-121188,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049,West,FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,4.16,2,0.0,1.7472,1.2064,2.08,2019-08-28,2019-09-04,FUR,FU,10003981
CA-2019-156013,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Long Beach,New York,11561,East,OFF-PA-10001970A,Office Supplies,Paper,Xerox 1881,61.4,5,0.0,28.858,6.5084,12.28,2019-09-20,2019-09-26,OFF,PA,10001970A
CA-2019-156013,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Long Beach,New York,11561,East,OFF-BI-10002437,Office Supplies,Binders,Recycled Premium Regency Composition Covers,24.448,2,0.2,8.8624,7.792799999999999,15.28,2019-09-20,2019-09-26,OFF,BI,10002437
CA-2020-132997,First Class,LW-17215,Luke Weiss,Consumer,United States,Rochester,New York,14609,East,TEC-PH-10000586,Technology,Phones,AT&T SB67148 SynJ,263.96,4,0.0,71.26920000000001,48.1727,65.99,2020-11-07,2020-11-09,TEC,PH,10000586
CA-2020-132997,First Class,LW-17215,Luke Weiss,Consumer,United States,Rochester,New York,14609,East,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,359.97,3,0.0,100.7916,86.39279999999998,119.99,2020-11-07,2020-11-09,TEC,PH,10003811
CA-2020-132997,First Class,LW-17215,Luke Weiss,Consumer,United States,Rochester,New York,14609,East,OFF-PA-10004983,Office Supplies,Paper,Xerox 23,12.96,2,0.0,6.220800000000001,3.3696,6.48,2020-11-07,2020-11-09,OFF,PA,10004983
CA-2020-132997,First Class,LW-17215,Luke Weiss,Consumer,United States,Rochester,New York,14609,East,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",116.82,3,0.0,5.840999999999986,36.993,38.94,2020-11-07,2020-11-09,OFF,ST,10003479
CA-2020-132997,First Class,LW-17215,Luke Weiss,Consumer,United States,Rochester,New York,14609,East,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,276.784,2,0.2,89.95479999999998,93.4146,172.99,2020-11-07,2020-11-09,OFF,BI,10004318
US-2019-160563,Standard Class,NS-18640,Noel Staavos,Corporate,United States,San Francisco,California,94109,West,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,239.97,3,0.0,86.3892,51.1936,79.98999999999998,2019-10-20,2019-10-24,TEC,AC,10002567
US-2019-160563,Standard Class,NS-18640,Noel Staavos,Corporate,United States,San Francisco,California,94109,West,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,16.02,6,0.0,6.0876,1.6554,2.67,2019-10-20,2019-10-24,FUR,FU,10001731
CA-2021-151750,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,454.56000000000006,5,0.2,-107.958,112.5036,113.64,2021-01-01,2021-01-05,OFF,ST,10002743
CA-2021-151750,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,FUR-FU-10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",141.42,5,0.5999999999999999,-187.3815,65.7603,70.71,2021-01-01,2021-01-05,FUR,FU,10002116
CA-2021-151750,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,310.744,4,0.2999999999999999,-26.6352,84.3448,110.98,2021-01-01,2021-01-05,FUR,CH,10003199
CA-2021-151750,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,12.736,4,0.2,2.228799999999999,2.6268,3.98,2021-01-01,2021-01-05,OFF,AR,10003158
CA-2021-151750,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,6.469999999999998,5,0.8,-9.705,3.235,6.47,2021-01-01,2021-01-05,OFF,BI,10000301
CA-2021-151750,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",13.748,14,0.8,-22.6842,2.6023,4.91,2021-01-01,2021-01-05,OFF,BI,10000343
CA-2021-151750,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,15.224,2,0.8,-38.821200000000005,27.0226,38.06,2021-01-01,2021-01-05,OFF,AP,10004708
CA-2019-106187,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,East Point,Georgia,30344,South,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",27.42,3,0.0,9.3228,6.0324,9.14,2019-06-23,2019-06-29,FUR,FU,10000794
CA-2019-106187,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,East Point,Georgia,30344,South,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,165.98,1,0.0,74.691,91.289,165.98,2019-06-23,2019-06-29,OFF,BI,10004519
CA-2019-106187,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,East Point,Georgia,30344,South,TEC-AC-10001590,Technology,Accessories,Dell Slim USB Multimedia Keyboard,75.0,3,0.0,18.0,19.0,25.0,2019-06-23,2019-06-29,TEC,AC,10001590
US-2020-164945,Standard Class,CA-12055,Cathy Armstrong,Home Office,United States,New York City,New York,10009,East,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,134.272,8,0.2,46.99519999999999,10.9096,20.98,2020-11-22,2020-11-27,OFF,BI,10001524
CA-2019-150714,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,OFF-LA-10001474,Office Supplies,Labels,Avery 477,146.544,6,0.2,47.6268,16.4862,30.53,2019-10-26,2019-11-01,OFF,LA,10001474
CA-2019-150714,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,131.904,3,0.2,47.8152,28.0296,54.96,2019-10-26,2019-11-01,OFF,PA,10001497
CA-2019-150714,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,203.88,5,0.2,20.388,36.6984,50.97,2019-10-26,2019-11-01,OFF,AP,10003287
CA-2019-150714,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,14.301,7,0.6999999999999998,-10.4874,3.5412,6.81,2019-10-26,2019-11-01,OFF,BI,10002982
CA-2019-150714,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,718.6400000000001,10,0.2,-161.694,88.0334,89.83,2019-10-26,2019-11-01,OFF,ST,10001809
CA-2020-105753,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,Arlington,Virginia,22204,South,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,61.1,5,0.0,18.32999999999999,8.554,12.22,2020-10-20,2020-10-26,FUR,FU,10000246
CA-2021-120894,Standard Class,JL-15130,Jack Lebron,Consumer,United States,Wilmington,North Carolina,28403,South,OFF-AP-10000252,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,28.08,3,0.2,5.265000000000001,7.605,11.7,2021-04-28,2021-05-02,OFF,AP,10000252
CA-2020-106621,Second Class,DM-12955,Dario Medina,Corporate,United States,Yuma,Arizona,85364,West,OFF-AR-10002375,Office Supplies,Art,Newell 351,10.496,4,0.2,1.180799999999998,2.3288,3.28,2020-09-29,2020-10-01,OFF,AR,10002375
CA-2019-107020,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,San Bernardino,California,92404,West,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,39.92,2,0.2,12.974,13.473,24.95,2019-07-10,2019-07-14,OFF,BI,10003719
US-2019-117492,First Class,NS-18640,Noel Staavos,Corporate,United States,Baltimore,Maryland,21215,East,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",77.58,9,0.0,20.1708,6.3788,8.62,2019-08-07,2019-08-09,OFF,AP,10001492
CA-2018-101392,Standard Class,AS-10630,Ann Steele,Home Office,United States,Seattle,Washington,98103,West,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,269.36,7,0.0,70.03359999999999,28.4752,38.48,2018-12-07,2018-12-13,OFF,ST,10000532
CA-2019-127502,Standard Class,MT-17815,Meg Tillman,Consumer,United States,San Francisco,California,94110,West,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,5.76,2,0.0,2.8224,1.4688,2.88,2019-12-10,2019-12-14,OFF,LA,10001613
CA-2021-143658,Second Class,SR-20425,Sharelle Roach,Home Office,United States,New York City,New York,10035,East,OFF-AR-10002818,Office Supplies,Art,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,109.9,5,0.0,32.97,15.386,21.98,2021-11-08,2021-11-13,OFF,AR,10002818
CA-2021-133046,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98115,West,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,23.88,3,0.0,10.5072,4.4576,7.96,2021-07-27,2021-08-01,FUR,FU,10001940
CA-2021-133046,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98115,West,OFF-PA-10003883,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",26.2,4,0.0,12.052,3.537,6.55,2021-07-27,2021-08-01,OFF,PA,10003883
CA-2021-133046,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98115,West,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,12.96,2,0.0,6.220800000000001,3.3696,6.48,2021-07-27,2021-08-01,OFF,PA,10002787
CA-2021-133046,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98115,West,TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,234.95,5,0.0,32.89300000000001,40.4114,46.99,2021-07-27,2021-08-01,TEC,AC,10000991
CA-2021-122798,Standard Class,SV-20935,Susan Vittorini,Consumer,United States,Albuquerque,New Mexico,87105,West,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,118.25,5,0.0,34.2925,16.7915,23.65,2021-12-28,2022-01-01,OFF,ST,10003058
CA-2021-122798,Standard Class,SV-20935,Susan Vittorini,Consumer,United States,Albuquerque,New Mexico,87105,West,OFF-PA-10004239,Office Supplies,Paper,Xerox 1953,4.28,1,0.0,1.926,2.354,4.28,2021-12-28,2022-01-01,OFF,PA,10004239
CA-2020-169663,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Los Angeles,California,90045,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,26.85,3,0.0,5.101499999999997,7.2495,8.949999999999998,2020-03-10,2020-03-13,TEC,AC,10003038
CA-2020-169663,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Los Angeles,California,90045,West,TEC-MA-10000984,Technology,Machines,Okidata MB760 Printer,3357.6,3,0.2,377.7299999999996,993.29,1399.0,2020-03-10,2020-03-13,TEC,MA,10000984
CA-2019-149846,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Los Angeles,California,90045,West,OFF-LA-10004484,Office Supplies,Labels,Avery 476,8.26,2,0.0,3.7996,2.2302,4.13,2019-05-22,2019-05-26,OFF,LA,10004484
CA-2019-149846,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Los Angeles,California,90045,West,TEC-MA-10004002,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,2973.32,7,0.2,334.4984999999996,376.9745,530.95,2019-05-22,2019-05-26,TEC,MA,10004002
CA-2019-149846,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Los Angeles,California,90045,West,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,104.79,7,0.0,29.341200000000008,10.7784,14.97,2019-05-22,2019-05-26,OFF,ST,10002406
CA-2019-149846,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Los Angeles,California,90045,West,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,775.728,6,0.2,58.179600000000015,119.5914,161.61,2019-05-22,2019-05-26,TEC,PH,10003645
CA-2021-159149,First Class,CR-12820,Cyra Reiten,Home Office,United States,Houston,Texas,77041,Central,FUR-BO-10001601,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",89.06639999999999,1,0.32,-17.02740000000001,106.0938,130.98,2021-02-17,2021-02-19,FUR,BO,10001601
CA-2021-159149,First Class,CR-12820,Cyra Reiten,Home Office,United States,Houston,Texas,77041,Central,OFF-AR-10000937,Office Supplies,Art,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",175.44,6,0.2,52.632000000000005,20.468,36.55,2021-02-17,2021-02-19,OFF,AR,10000937
CA-2021-159149,First Class,CR-12820,Cyra Reiten,Home Office,United States,Houston,Texas,77041,Central,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,438.336,4,0.2,-87.66720000000004,131.5008,136.98,2021-02-17,2021-02-19,TEC,PH,10000038
US-2021-167570,Standard Class,EG-13900,Emily Grady,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,215.544,4,0.2999999999999999,-58.50480000000002,68.5122,76.98,2021-12-08,2021-12-15,FUR,CH,10003396
CA-2021-160122,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Chicago,Illinois,60623,Central,OFF-EN-10002592,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",55.584,6,0.2,20.844,5.79,11.58,2021-11-18,2021-11-23,OFF,EN,10002592
CA-2021-160122,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Chicago,Illinois,60623,Central,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,127.386,2,0.2999999999999999,-25.477199999999975,76.4316,90.99,2021-11-18,2021-11-23,FUR,CH,10000422
CA-2020-130393,Second Class,JM-15865,John Murray,Consumer,United States,San Angelo,Texas,76903,Central,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",248.43,5,0.2999999999999999,-17.74499999999998,53.235,70.98,2020-12-01,2020-12-03,FUR,CH,10002647
CA-2020-130393,Second Class,JM-15865,John Murray,Consumer,United States,San Angelo,Texas,76903,Central,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,11.648,4,0.8,-30.8672,10.6288,14.56,2020-12-01,2020-12-03,OFF,AP,10004859
CA-2020-130393,Second Class,JM-15865,John Murray,Consumer,United States,San Angelo,Texas,76903,Central,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",85.24599999999998,2,0.2999999999999999,-1.217800000000004,43.2319,60.89,2020-12-01,2020-12-03,FUR,CH,10004477
CA-2021-144820,Second Class,LW-16825,Laurel Workman,Corporate,United States,Pasadena,Texas,77506,Central,OFF-AR-10004817,Office Supplies,Art,Colorific Watercolor Pencils,20.64,5,0.2,2.321999999999997,3.6636,5.16,2021-10-03,2021-10-07,OFF,AR,10004817
CA-2021-101014,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Los Angeles,California,90049,West,FUR-FU-10003374,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,148.02,3,0.0,41.445600000000006,35.5248,49.34,2021-08-29,2021-09-04,FUR,FU,10003374
CA-2021-105543,Same Day,BG-11695,Brooke Gillingham,Corporate,United States,Garden City,Kansas,67846,Central,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,33.29,1,0.0,7.9895999999999985,25.3004,33.29,2021-11-24,2021-11-24,OFF,ST,10003123
US-2021-113201,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,204.95,5,0.0,100.4255,20.9049,40.99,2021-06-30,2021-07-05,OFF,PA,10000675
US-2021-106551,Standard Class,EB-13930,Eric Barreto,Consumer,United States,Chicago,Illinois,60653,Central,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,526.344,4,0.2999999999999999,-75.19199999999998,150.384,187.98,2021-07-22,2021-07-27,FUR,CH,10004997
CA-2020-116722,Standard Class,LP-17080,Liz Pelletier,Consumer,United States,San Francisco,California,94110,West,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2,0.0,10.9096,15.5252,20.98,2020-11-11,2020-11-16,FUR,FU,10001934
CA-2020-116722,Standard Class,LP-17080,Liz Pelletier,Consumer,United States,San Francisco,California,94110,West,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,451.15199999999993,3,0.2,0.0,150.384,187.98,2020-11-11,2020-11-16,FUR,CH,10004997
CA-2020-116722,Standard Class,LP-17080,Liz Pelletier,Consumer,United States,San Francisco,California,94110,West,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,31.504,11,0.2,11.0264,1.8616,3.58,2020-11-11,2020-11-16,OFF,BI,10001890
